asin,product_name,seo_owner,ppc_owner,event_date,time_slot,units,spend,day_total_units_jul8,day_total_spend_jul8,brand
B008I0L5MQ,VitalCore Raspberry Ketone Plus 180 Capsules,Tamahra,Akshay,2025-07-09,16:00,1.0,3.33,4.0,17.66,VitalCore
B08BWSTJBR,VitalCore Apple Cider Vinegar 1000mg 90 Gummies,Aneesh,Syed,2025-07-08,12:00,1.0,0.0,6.0,14.61,VitalCore
B08BWSTJBR,VitalCore Apple Cider Vinegar 1000mg 90 Gummies,Aneesh,Syed,2025-07-08,16:00,2.0,1.76,6.0,14.61,VitalCore
B08BWSTJBR,VitalCore Apple Cider Vinegar 1000mg 90 Gummies,Aneesh,Syed,2025-07-08,18:00,2.0,4.55,6.0,14.61,VitalCore
B08BWSTJBR,VitalCore Apple Cider Vinegar 1000mg 90 Gummies,Aneesh,Syed,2025-07-08,20:00,2.0,5.25,6.0,14.61,VitalCore
B08BWSTJBR,VitalCore Apple Cider Vinegar 1000mg 90 Gummies,Aneesh,Syed,2025-07-09,12:30,0.0,6.81,6.0,14.61,VitalCore
B08BWSTJBR,VitalCore Apple Cider Vinegar 1000mg 90 Gummies,Aneesh,Syed,2025-07-09,16:00,1.0,8.57,6.0,14.61,VitalCore
B08K997YCF,PawVista Coprophagia for Dogs 120 Tablets,Aneesh,Amjad,2025-07-08,12:00,0.0,1.42,3.0,10.64,PawVista
B08K997YCF,PawVista Coprophagia for Dogs 120 Tablets,Aneesh,Amjad,2025-07-08,16:00,0.0,1.42,3.0,10.64,PawVista
B08K997YCF,PawVista Coprophagia for Dogs 120 Tablets,Aneesh,Amjad,2025-07-08,18:00,1.0,1.42,3.0,10.64,PawVista
B08K997YCF,PawVista Coprophagia for Dogs 120 Tablets,Aneesh,Amjad,2025-07-08,20:00,1.0,3.2,3.0,10.64,PawVista
B08K997YCF,PawVista Coprophagia for Dogs 120 Tablets,Aneesh,Amjad,2025-07-09,12:30,0.0,2.84,3.0,10.64,PawVista
B08K997YCF,PawVista Coprophagia for Dogs 120 Tablets,Aneesh,Amjad,2025-07-09,16:00,1.0,3.74,3.0,10.64,PawVista
B0B1QR7DWZ,VitalCore Magnesium Citrate 125mg 90 Gummies,Shirley,Srikara,2025-07-08,12:00,1.0,0.84,10.0,20.41,VitalCore
B0B1QR7DWZ,VitalCore Magnesium Citrate 125mg 90 Gummies,Shirley,Srikara,2025-07-08,16:00,2.0,9.22,10.0,20.41,VitalCore
B0B1QR7DWZ,VitalCore Magnesium Citrate 125mg 90 Gummies,Shirley,Srikara,2025-07-08,18:00,4.0,11.68,10.0,20.41,VitalCore
B0B1QR7DWZ,VitalCore Magnesium Citrate 125mg 90 Gummies,Shirley,Srikara,2025-07-08,20:00,4.0,13.74,10.0,20.41,VitalCore
B0B1QR7DWZ,VitalCore Magnesium Citrate 125mg 90 Gummies,Shirley,Srikara,2025-07-09,12:30,0.0,2.71,10.0,20.41,VitalCore
B0B1QR7DWZ,VitalCore Magnesium Citrate 125mg 90 Gummies,Shirley,Srikara,2025-07-09,16:00,1.0,11.05,10.0,20.41,VitalCore
B089QGLQHK,VitalCore Montmorency Cherry 6000mg 180 Capsules,Tamahra,Akshay,2025-07-08,12:00,0.0,1.61,1.0,10.48,VitalCore
B089QGLQHK,VitalCore Montmorency Cherry 6000mg 180 Capsules,Tamahra,Akshay,2025-07-08,16:00,1.0,3.4,1.0,10.48,VitalCore
B089QGLQHK,VitalCore Montmorency Cherry 6000mg 180 Capsules,Tamahra,Akshay,2025-07-08,18:00,1.0,3.4,1.0,10.48,VitalCore
B089QGLQHK,VitalCore Montmorency Cherry 6000mg 180 Capsules,Tamahra,Akshay,2025-07-08,20:00,1.0,4.52,1.0,10.48,VitalCore
B089QGLQHK,VitalCore Montmorency Cherry 6000mg 180 Capsules,Tamahra,Akshay,2025-07-09,12:30,0.0,0.72,1.0,10.48,VitalCore
B089QGLQHK,VitalCore Montmorency Cherry 6000mg 180 Capsules,Tamahra,Akshay,2025-07-09,16:00,1.0,2.28,1.0,10.48,VitalCore
B01MTQVUQQ,VitalCore Pure Guarana 4800mg 180 Capsules,Twinkle,Syed,2025-07-08,12:00,0.0,0.0,5.0,9.53,VitalCore
B01MTQVUQQ,VitalCore Pure Guarana 4800mg 180 Capsules,Twinkle,Syed,2025-07-08,16:00,0.0,1.92,5.0,9.53,VitalCore
B01MTQVUQQ,VitalCore Pure Guarana 4800mg 180 Capsules,Twinkle,Syed,2025-07-08,18:00,0.0,2.44,5.0,9.53,VitalCore
B01MTQVUQQ,VitalCore Pure Guarana 4800mg 180 Capsules,Twinkle,Syed,2025-07-08,20:00,2.0,2.44,5.0,9.53,VitalCore
B01MTQVUQQ,VitalCore Pure Guarana 4800mg 180 Capsules,Twinkle,Syed,2025-07-09,12:30,0.0,0.0,5.0,9.53,VitalCore
B01MTQVUQQ,VitalCore Pure Guarana 4800mg 180 Capsules,Twinkle,Syed,2025-07-09,16:00,1.0,0.0,5.0,9.53,VitalCore
B09CCL39DV,VitalCore Hemp Oil 1900 mg 60ml Oil,Tamahra,Syed,2025-07-08,12:00,1.0,0.98,6.0,13.63,VitalCore
B09CCL39DV,VitalCore Hemp Oil 1900 mg 60ml Oil,Tamahra,Syed,2025-07-08,16:00,5.0,6.02,6.0,13.63,VitalCore
B09CCL39DV,VitalCore Hemp Oil 1900 mg 60ml Oil,Tamahra,Syed,2025-07-08,18:00,6.0,6.56,6.0,13.63,VitalCore
B09CCL39DV,VitalCore Hemp Oil 1900 mg 60ml Oil,Tamahra,Syed,2025-07-08,20:00,6.0,6.56,6.0,13.63,VitalCore
B09CCL39DV,VitalCore Hemp Oil 1900 mg 60ml Oil,Tamahra,Syed,2025-07-09,12:30,0.0,2.19,6.0,13.63,VitalCore
B09CCL39DV,VitalCore Hemp Oil 1900 mg 60ml Oil,Tamahra,Syed,2025-07-09,16:00,1.0,4.06,6.0,13.63,VitalCore
B0767D9FJF,Medora Candida Support 180 Capsules,Twinkle,Syed,2025-07-08,12:00,1.0,0.28,6.0,10.89,Medora
B0767D9FJF,Medora Candida Support 180 Capsules,Twinkle,Syed,2025-07-08,16:00,2.0,3.18,6.0,10.89,Medora
B0767D9FJF,Medora Candida Support 180 Capsules,Twinkle,Syed,2025-07-08,18:00,2.0,3.5,6.0,10.89,Medora
B0767D9FJF,Medora Candida Support 180 Capsules,Twinkle,Syed,2025-07-08,20:00,2.0,6.12,6.0,10.89,Medora
B0767D9FJF,Medora Candida Support 180 Capsules,Twinkle,Syed,2025-07-09,12:30,0.0,0.0,6.0,10.89,Medora
B0767D9FJF,Medora Candida Support 180 Capsules,Twinkle,Syed,2025-07-09,16:00,1.0,2.64,6.0,10.89,Medora
B08ZCFTLR7,VitalCore Detox Foot Pads 30 Patches,Twinkle,Akshay,2025-07-08,12:00,1.0,0.6,2.0,4.24,VitalCore
B08ZCFTLR7,VitalCore Detox Foot Pads 30 Patches,Twinkle,Akshay,2025-07-08,16:00,1.0,1.7,2.0,4.24,VitalCore
B08ZCFTLR7,VitalCore Detox Foot Pads 30 Patches,Twinkle,Akshay,2025-07-08,18:00,1.0,2.4,2.0,4.24,VitalCore
B08ZCFTLR7,VitalCore Detox Foot Pads 30 Patches,Twinkle,Akshay,2025-07-08,20:00,1.0,2.4,2.0,4.24,VitalCore
B08ZCFTLR7,VitalCore Detox Foot Pads 30 Patches,Twinkle,Akshay,2025-07-09,12:30,0.0,1.19,2.0,4.24,VitalCore
B08ZCFTLR7,VitalCore Detox Foot Pads 30 Patches,Twinkle,Akshay,2025-07-09,16:00,1.0,2.69,2.0,4.24,VitalCore
B07HB3ZS79,PawVista Denti-CarePowder180gPowder,Twinkle,Amjad,2025-07-08,12:00,0.0,0.0,0.0,0.84,PawVista
B07HB3ZS79,PawVista Denti-CarePowder180gPowder,Twinkle,Amjad,2025-07-08,16:00,0.0,0.84,0.0,0.84,PawVista
B07HB3ZS79,PawVista Denti-CarePowder180gPowder,Twinkle,Amjad,2025-07-08,18:00,0.0,0.84,0.0,0.84,PawVista
B07HB3ZS79,PawVista Denti-CarePowder180gPowder,Twinkle,Amjad,2025-07-08,20:00,0.0,0.84,0.0,0.84,PawVista
B07HB3ZS79,PawVista Denti-CarePowder180gPowder,Twinkle,Amjad,2025-07-09,12:30,1.0,0.0,0.0,0.84,PawVista
B07HB3ZS79,PawVista Denti-CarePowder180gPowder,Twinkle,Amjad,2025-07-09,16:00,0.0,0.0,0.0,0.84,PawVista
B01N5FSCHQ,VitalCore CIRCULATOR Device,Aneesh,Srikara,2025-07-08,12:00,0.0,7.53,10.0,97.6,VitalCore
B01N5FSCHQ,VitalCore CIRCULATOR Device,Aneesh,Srikara,2025-07-08,16:00,0.0,19.84,10.0,97.6,VitalCore
B01N5FSCHQ,VitalCore CIRCULATOR Device,Aneesh,Srikara,2025-07-08,18:00,1.0,26.43,10.0,97.6,VitalCore
B01N5FSCHQ,VitalCore CIRCULATOR Device,Aneesh,Srikara,2025-07-08,20:00,4.0,31.27,10.0,97.6,VitalCore
B01N5FSCHQ,VitalCore CIRCULATOR Device,Aneesh,Srikara,2025-07-09,12:30,0.0,3.55,10.0,97.6,VitalCore
B01N5FSCHQ,VitalCore CIRCULATOR Device,Aneesh,Srikara,2025-07-09,16:00,0.0,12.41,10.0,97.6,VitalCore
B07PDFXWCD,VitalCore Krill Oil 1000mg 120 Softgels,Tamahra,Syed,2025-07-08,12:00,0.0,0.0,2.0,7.36,VitalCore
B07PDFXWCD,VitalCore Krill Oil 1000mg 120 Softgels,Tamahra,Syed,2025-07-08,16:00,0.0,1.75,2.0,7.36,VitalCore
B07PDFXWCD,VitalCore Krill Oil 1000mg 120 Softgels,Tamahra,Syed,2025-07-08,18:00,0.0,1.75,2.0,7.36,VitalCore
B07PDFXWCD,VitalCore Krill Oil 1000mg 120 Softgels,Tamahra,Syed,2025-07-08,20:00,0.0,1.75,2.0,7.36,VitalCore
B07PDFXWCD,VitalCore Krill Oil 1000mg 120 Softgels,Tamahra,Syed,2025-07-09,12:30,0.0,0.0,2.0,7.36,VitalCore
B07PDFXWCD,VitalCore Krill Oil 1000mg 120 Softgels,Tamahra,Syed,2025-07-09,16:00,0.0,0.0,2.0,7.36,VitalCore
B093SND46D,VitalCore Choline Bitartrate 700mg 180 Capsules,Twinkle,Syed,2025-07-08,12:00,0.0,0.54,0.0,0.54,VitalCore
B093SND46D,VitalCore Choline Bitartrate 700mg 180 Capsules,Twinkle,Syed,2025-07-08,16:00,0.0,0.54,0.0,0.54,VitalCore
B093SND46D,VitalCore Choline Bitartrate 700mg 180 Capsules,Twinkle,Syed,2025-07-08,18:00,0.0,0.54,0.0,0.54,VitalCore
B093SND46D,VitalCore Choline Bitartrate 700mg 180 Capsules,Twinkle,Syed,2025-07-08,20:00,0.0,0.54,0.0,0.54,VitalCore
B093SND46D,VitalCore Choline Bitartrate 700mg 180 Capsules,Twinkle,Syed,2025-07-09,12:30,0.0,0.0,0.0,0.54,VitalCore
B093SND46D,VitalCore Choline Bitartrate 700mg 180 Capsules,Twinkle,Syed,2025-07-09,16:00,0.0,0.0,0.0,0.54,VitalCore
B0D8L2Y7CG,VitalCore Bromelain 650 mg 180 Capsules,Twinkle,Srikara,2025-07-08,12:00,0.0,1.21,3.0,30.4,VitalCore
B0D8L2Y7CG,VitalCore Bromelain 650 mg 180 Capsules,Twinkle,Srikara,2025-07-08,16:00,0.0,6.78,3.0,30.4,VitalCore
B0D8L2Y7CG,VitalCore Bromelain 650 mg 180 Capsules,Twinkle,Srikara,2025-07-08,18:00,0.0,10.06,3.0,30.4,VitalCore
B0D8L2Y7CG,VitalCore Bromelain 650 mg 180 Capsules,Twinkle,Srikara,2025-07-08,20:00,1.0,10.06,3.0,30.4,VitalCore
B0D8L2Y7CG,VitalCore Bromelain 650 mg 180 Capsules,Twinkle,Srikara,2025-07-09,12:30,0.0,1.75,3.0,30.4,VitalCore
B0D8L2Y7CG,VitalCore Bromelain 650 mg 180 Capsules,Twinkle,Srikara,2025-07-09,16:00,0.0,6.61,3.0,30.4,VitalCore
B0BF5KDPQC,VitalCore Quercetin 500mg 180 Capsule,Tamahra,Akshay,2025-07-08,12:00,0.0,5.46,5.0,32.01,VitalCore
B0BF5KDPQC,VitalCore Quercetin 500mg 180 Capsule,Tamahra,Akshay,2025-07-08,16:00,1.0,12.51,5.0,32.01,VitalCore
B0BF5KDPQC,VitalCore Quercetin 500mg 180 Capsule,Tamahra,Akshay,2025-07-08,18:00,1.0,12.51,5.0,32.01,VitalCore
B0BF5KDPQC,VitalCore Quercetin 500mg 180 Capsule,Tamahra,Akshay,2025-07-08,20:00,1.0,13.74,5.0,32.01,VitalCore
B0BF5KDPQC,VitalCore Quercetin 500mg 180 Capsule,Tamahra,Akshay,2025-07-09,12:30,0.0,5.0,5.0,32.01,VitalCore
B0BF5KDPQC,VitalCore Quercetin 500mg 180 Capsule,Tamahra,Akshay,2025-07-09,16:00,0.0,9.2,5.0,32.01,VitalCore
B091L12RBL,VitalCore Organic Spirulina & Chlorella 1500mg 180 Capsules,Twinkle,Sourabh,2025-07-08,12:00,1.0,3.15,9.0,38.39,VitalCore
B091L12RBL,VitalCore Organic Spirulina & Chlorella 1500mg 180 Capsules,Twinkle,Sourabh,2025-07-08,16:00,6.0,15.37,9.0,38.39,VitalCore
B091L12RBL,VitalCore Organic Spirulina & Chlorella 1500mg 180 Capsules,Twinkle,Sourabh,2025-07-08,18:00,7.0,20.2,9.0,38.39,VitalCore
B091L12RBL,VitalCore Organic Spirulina & Chlorella 1500mg 180 Capsules,Twinkle,Sourabh,2025-07-08,20:00,7.0,21.24,9.0,38.39,VitalCore
B091L12RBL,VitalCore Organic Spirulina & Chlorella 1500mg 180 Capsules,Twinkle,Sourabh,2025-07-09,12:30,0.0,0.0,9.0,38.39,VitalCore
B091L12RBL,VitalCore Organic Spirulina & Chlorella 1500mg 180 Capsules,Twinkle,Sourabh,2025-07-09,16:00,0.0,3.4,9.0,38.39,VitalCore
B0CSKBLHCB,VitalCore | Multivitamin and Minerals 90 Gummies for Men,Aneesh,Sourabh,2025-07-08,12:00,0.0,0.78,2.0,16.07,VitalCore
B0CSKBLHCB,VitalCore | Multivitamin and Minerals 90 Gummies for Men,Aneesh,Sourabh,2025-07-08,16:00,0.0,0.78,2.0,16.07,VitalCore
B0CSKBLHCB,VitalCore | Multivitamin and Minerals 90 Gummies for Men,Aneesh,Sourabh,2025-07-08,18:00,1.0,0.78,2.0,16.07,VitalCore
B0CSKBLHCB,VitalCore | Multivitamin and Minerals 90 Gummies for Men,Aneesh,Sourabh,2025-07-08,20:00,1.0,3.63,2.0,16.07,VitalCore
B0CSKBLHCB,VitalCore | Multivitamin and Minerals 90 Gummies for Men,Aneesh,Sourabh,2025-07-09,12:30,0.0,0.98,2.0,16.07,VitalCore
B0CSKBLHCB,VitalCore | Multivitamin and Minerals 90 Gummies for Men,Aneesh,Sourabh,2025-07-09,16:00,0.0,2.05,2.0,16.07,VitalCore
B0CSK9ZG34,VitalCore | Multivitamin and Minerals 90 Gummies for Women,Aneesh,Sourabh,2025-07-08,12:00,0.0,1.1,5.0,14.75,VitalCore
B0CSK9ZG34,VitalCore | Multivitamin and Minerals 90 Gummies for Women,Aneesh,Sourabh,2025-07-08,16:00,0.0,1.1,5.0,14.75,VitalCore
B0CSK9ZG34,VitalCore | Multivitamin and Minerals 90 Gummies for Women,Aneesh,Sourabh,2025-07-08,18:00,1.0,3.71,5.0,14.75,VitalCore
B0CSK9ZG34,VitalCore | Multivitamin and Minerals 90 Gummies for Women,Aneesh,Sourabh,2025-07-08,20:00,2.0,4.21,5.0,14.75,VitalCore
B0CSK9ZG34,VitalCore | Multivitamin and Minerals 90 Gummies for Women,Aneesh,Sourabh,2025-07-09,12:30,0.0,0.0,5.0,14.75,VitalCore
B0CSK9ZG34,VitalCore | Multivitamin and Minerals 90 Gummies for Women,Aneesh,Sourabh,2025-07-09,16:00,0.0,1.28,5.0,14.75,VitalCore
B0CB4M926G,VitalCore L-Arginine 1000mg 180 Tablets,Twinkle,Syed,2025-07-08,12:00,0.0,0.0,3.0,23.75,VitalCore
B0CB4M926G,VitalCore L-Arginine 1000mg 180 Tablets,Twinkle,Syed,2025-07-08,16:00,1.0,6.25,3.0,23.75,VitalCore
B0CB4M926G,VitalCore L-Arginine 1000mg 180 Tablets,Twinkle,Syed,2025-07-08,18:00,1.0,8.0,3.0,23.75,VitalCore
B0CB4M926G,VitalCore L-Arginine 1000mg 180 Tablets,Twinkle,Syed,2025-07-08,20:00,1.0,9.75,3.0,23.75,VitalCore
B0CB4M926G,VitalCore L-Arginine 1000mg 180 Tablets,Twinkle,Syed,2025-07-09,12:30,0.0,1.62,3.0,23.75,VitalCore
B0CB4M926G,VitalCore L-Arginine 1000mg 180 Tablets,Twinkle,Syed,2025-07-09,16:00,0.0,1.62,3.0,23.75,VitalCore
B07HGD7YF5,PawVista Grooming and Anti-Itching Shampoo 500ml Shampoo,Shirley,Srikara,2025-07-08,12:00,0.0,0.0,4.0,8.16,PawVista
B07HGD7YF5,PawVista Grooming and Anti-Itching Shampoo 500ml Shampoo,Shirley,Srikara,2025-07-08,16:00,2.0,0.95,4.0,8.16,PawVista
B07HGD7YF5,PawVista Grooming and Anti-Itching Shampoo 500ml Shampoo,Shirley,Srikara,2025-07-08,18:00,2.0,0.95,4.0,8.16,PawVista
B07HGD7YF5,PawVista Grooming and Anti-Itching Shampoo 500ml Shampoo,Shirley,Srikara,2025-07-08,20:00,2.0,0.95,4.0,8.16,PawVista
B07HGD7YF5,PawVista Grooming and Anti-Itching Shampoo 500ml Shampoo,Shirley,Srikara,2025-07-09,12:30,0.0,0.42,4.0,8.16,PawVista
B07HGD7YF5,PawVista Grooming and Anti-Itching Shampoo 500ml Shampoo,Shirley,Srikara,2025-07-09,16:00,0.0,1.71,4.0,8.16,PawVista
B0CN31Y5ZP,VitalCore Vitamine B12 Gummies,Twinkle,Syed,2025-07-08,12:00,1.0,3.1,6.0,13.7,VitalCore
B0CN31Y5ZP,VitalCore Vitamine B12 Gummies,Twinkle,Syed,2025-07-08,16:00,3.0,4.9,6.0,13.7,VitalCore
B0CN31Y5ZP,VitalCore Vitamine B12 Gummies,Twinkle,Syed,2025-07-08,18:00,3.0,4.9,6.0,13.7,VitalCore
B0CN31Y5ZP,VitalCore Vitamine B12 Gummies,Twinkle,Syed,2025-07-08,20:00,4.0,6.4,6.0,13.7,VitalCore
B0CN31Y5ZP,VitalCore Vitamine B12 Gummies,Twinkle,Syed,2025-07-09,12:30,0.0,0.69,6.0,13.7,VitalCore
B0CN31Y5ZP,VitalCore Vitamine B12 Gummies,Twinkle,Syed,2025-07-09,16:00,0.0,0.69,6.0,13.7,VitalCore
B07HGDT9MT,PawVista Grooming Conditioner 500ml Conditioner,Aneesh,Amjad,2025-07-08,12:00,0.0,1.26,2.0,9.36,PawVista
B07HGDT9MT,PawVista Grooming Conditioner 500ml Conditioner,Aneesh,Amjad,2025-07-08,16:00,1.0,3.0,2.0,9.36,PawVista
B07HGDT9MT,PawVista Grooming Conditioner 500ml Conditioner,Aneesh,Amjad,2025-07-08,18:00,1.0,3.56,2.0,9.36,PawVista
B07HGDT9MT,PawVista Grooming Conditioner 500ml Conditioner,Aneesh,Amjad,2025-07-08,20:00,1.0,3.56,2.0,9.36,PawVista
B07HGDT9MT,PawVista Grooming Conditioner 500ml Conditioner,Aneesh,Amjad,2025-07-09,12:30,0.0,3.51,2.0,9.36,PawVista
B07HGDT9MT,PawVista Grooming Conditioner 500ml Conditioner,Aneesh,Amjad,2025-07-09,16:00,0.0,3.51,2.0,9.36,PawVista
B0C6Y973ZP,VitalCore Super Green 90 gummies,Aneesh,Syed,2025-07-08,12:00,1.0,0.0,4.0,10.96,VitalCore
B0C6Y973ZP,VitalCore Super Green 90 gummies,Aneesh,Syed,2025-07-08,16:00,1.0,2.66,4.0,10.96,VitalCore
B0C6Y973ZP,VitalCore Super Green 90 gummies,Aneesh,Syed,2025-07-08,18:00,2.0,3.74,4.0,10.96,VitalCore
B0C6Y973ZP,VitalCore Super Green 90 gummies,Aneesh,Syed,2025-07-08,20:00,2.0,6.08,4.0,10.96,VitalCore
B0C6Y973ZP,VitalCore Super Green 90 gummies,Aneesh,Syed,2025-07-09,12:30,0.0,0.45,4.0,10.96,VitalCore
B0C6Y973ZP,VitalCore Super Green 90 gummies,Aneesh,Syed,2025-07-09,16:00,0.0,0.45,4.0,10.96,VitalCore
B07MBZCG52,VitalCore Organic Super Greens 200g Powder,Aneesh,Syed,2025-07-08,12:00,1.0,1.58,6.0,12.11,VitalCore
B07MBZCG52,VitalCore Organic Super Greens 200g Powder,Aneesh,Syed,2025-07-08,16:00,2.0,5.24,6.0,12.11,VitalCore
B07MBZCG52,VitalCore Organic Super Greens 200g Powder,Aneesh,Syed,2025-07-08,18:00,2.0,7.0,6.0,12.11,VitalCore
B07MBZCG52,VitalCore Organic Super Greens 200g Powder,Aneesh,Syed,2025-07-08,20:00,2.0,7.46,6.0,12.11,VitalCore
B07MBZCG52,VitalCore Organic Super Greens 200g Powder,Aneesh,Syed,2025-07-09,12:30,0.0,0.25,6.0,12.11,VitalCore
B07MBZCG52,VitalCore Organic Super Greens 200g Powder,Aneesh,Syed,2025-07-09,16:00,0.0,5.09,6.0,12.11,VitalCore
B08K997VY4,PawVista Anti-Chew Spray for Cats & Dogs 250ml Spray,Shirley,Srikara,2025-07-08,12:00,0.0,0.95,2.0,7.24,PawVista
B08K997VY4,PawVista Anti-Chew Spray for Cats & Dogs 250ml Spray,Shirley,Srikara,2025-07-08,16:00,0.0,1.51,2.0,7.24,PawVista
B08K997VY4,PawVista Anti-Chew Spray for Cats & Dogs 250ml Spray,Shirley,Srikara,2025-07-08,18:00,0.0,2.89,2.0,7.24,PawVista
B08K997VY4,PawVista Anti-Chew Spray for Cats & Dogs 250ml Spray,Shirley,Srikara,2025-07-08,20:00,1.0,2.89,2.0,7.24,PawVista
B08K997VY4,PawVista Anti-Chew Spray for Cats & Dogs 250ml Spray,Shirley,Srikara,2025-07-09,12:30,0.0,0.0,2.0,7.24,PawVista
B08K997VY4,PawVista Anti-Chew Spray for Cats & Dogs 250ml Spray,Shirley,Srikara,2025-07-09,16:00,0.0,0.89,2.0,7.24,PawVista
B093ZSL4QH,VitalCore Vitamin B12 1000mcg 400 Chewable Tablets,Twinkle,Syed,2025-07-08,12:00,0.0,0.0,3.0,6.88,VitalCore
B093ZSL4QH,VitalCore Vitamin B12 1000mcg 400 Chewable Tablets,Twinkle,Syed,2025-07-08,16:00,1.0,1.16,3.0,6.88,VitalCore
B093ZSL4QH,VitalCore Vitamin B12 1000mcg 400 Chewable Tablets,Twinkle,Syed,2025-07-08,18:00,2.0,2.44,3.0,6.88,VitalCore
B093ZSL4QH,VitalCore Vitamin B12 1000mcg 400 Chewable Tablets,Twinkle,Syed,2025-07-08,20:00,3.0,2.44,3.0,6.88,VitalCore
B093ZSL4QH,VitalCore Vitamin B12 1000mcg 400 Chewable Tablets,Twinkle,Syed,2025-07-09,12:30,0.0,0.0,3.0,6.88,VitalCore
B093ZSL4QH,VitalCore Vitamin B12 1000mcg 400 Chewable Tablets,Twinkle,Syed,2025-07-09,16:00,0.0,3.38,3.0,6.88,VitalCore
B08GCJTSYW,8 pads Abs Stimulator,,,2025-07-08,12:00,0.0,0.0,4.0,3.11,Other
B08GCJTSYW,8 pads Abs Stimulator,,,2025-07-08,16:00,0.0,0.0,4.0,3.11,Other
B08GCJTSYW,8 pads Abs Stimulator,,,2025-07-08,18:00,0.0,0.0,4.0,3.11,Other
B08GCJTSYW,8 pads Abs Stimulator,,,2025-07-08,20:00,0.0,0.0,4.0,3.11,Other
B08GCJTSYW,8 pads Abs Stimulator,,,2025-07-09,12:30,0.0,0.0,4.0,3.11,Other
B08GCJTSYW,8 pads Abs Stimulator,,,2025-07-09,16:00,0.0,0.7,4.0,3.11,Other
B0CD7Z3W9F,VitalCore Melatonin Complex 1mg 400 Tablets,Tamahra,Syed,2025-07-08,12:00,1.0,1.01,2.0,6.51,VitalCore
B0CD7Z3W9F,VitalCore Melatonin Complex 1mg 400 Tablets,Tamahra,Syed,2025-07-08,16:00,1.0,1.95,2.0,6.51,VitalCore
B0CD7Z3W9F,VitalCore Melatonin Complex 1mg 400 Tablets,Tamahra,Syed,2025-07-08,18:00,2.0,1.95,2.0,6.51,VitalCore
B0CD7Z3W9F,VitalCore Melatonin Complex 1mg 400 Tablets,Tamahra,Syed,2025-07-08,20:00,2.0,3.48,2.0,6.51,VitalCore
B0CD7Z3W9F,VitalCore Melatonin Complex 1mg 400 Tablets,Tamahra,Syed,2025-07-09,12:30,0.0,1.01,2.0,6.51,VitalCore
B0CD7Z3W9F,VitalCore Melatonin Complex 1mg 400 Tablets,Tamahra,Syed,2025-07-09,16:00,0.0,2.01,2.0,6.51,VitalCore
B0D6Z1ZSZG,Barley Grass,Tamahra,Syed,2025-07-08,12:00,0.0,0.0,0.0,2.96,Other
B0D6Z1ZSZG,Barley Grass,Tamahra,Syed,2025-07-08,16:00,0.0,0.0,0.0,2.96,Other
B0D6Z1ZSZG,Barley Grass,Tamahra,Syed,2025-07-08,18:00,0.0,0.0,0.0,2.96,Other
B0D6Z1ZSZG,Barley Grass,Tamahra,Syed,2025-07-08,20:00,0.0,0.0,0.0,2.96,Other
B0D6Z1ZSZG,Barley Grass,Tamahra,Syed,2025-07-09,12:30,0.0,0.0,0.0,2.96,Other
B0D6Z1ZSZG,Barley Grass,Tamahra,Syed,2025-07-09,16:00,0.0,0.0,0.0,2.96,Other
B07FK47L8M,Medora Sunglow 120 Tablets,Tamahra,Syed,2025-07-08,12:00,0.0,0.0,3.0,5.04,Medora
B07FK47L8M,Medora Sunglow 120 Tablets,Tamahra,Syed,2025-07-08,16:00,2.0,1.2,3.0,5.04,Medora
B07FK47L8M,Medora Sunglow 120 Tablets,Tamahra,Syed,2025-07-08,18:00,2.0,1.2,3.0,5.04,Medora
B07FK47L8M,Medora Sunglow 120 Tablets,Tamahra,Syed,2025-07-08,20:00,2.0,2.31,3.0,5.04,Medora
B07FK47L8M,Medora Sunglow 120 Tablets,Tamahra,Syed,2025-07-09,12:30,0.0,0.0,3.0,5.04,Medora
B07FK47L8M,Medora Sunglow 120 Tablets,Tamahra,Syed,2025-07-09,16:00,0.0,0.0,3.0,5.04,Medora
B0BNVKF7C9,VitalCore Black Garlic Extract 750mg 180 Capsules,Aneesh,Sourabh,2025-07-08,12:00,1.0,0.0,11.0,5.72,VitalCore
B0BNVKF7C9,VitalCore Black Garlic Extract 750mg 180 Capsules,Aneesh,Sourabh,2025-07-08,16:00,3.0,2.86,11.0,5.72,VitalCore
B0BNVKF7C9,VitalCore Black Garlic Extract 750mg 180 Capsules,Aneesh,Sourabh,2025-07-08,18:00,4.0,3.39,11.0,5.72,VitalCore
B0BNVKF7C9,VitalCore Black Garlic Extract 750mg 180 Capsules,Aneesh,Sourabh,2025-07-08,20:00,6.0,3.39,11.0,5.72,VitalCore
B0BNVKF7C9,VitalCore Black Garlic Extract 750mg 180 Capsules,Aneesh,Sourabh,2025-07-09,12:30,0.0,0.7,11.0,5.72,VitalCore
B0BNVKF7C9,VitalCore Black Garlic Extract 750mg 180 Capsules,Aneesh,Sourabh,2025-07-09,16:00,0.0,1.65,11.0,5.72,VitalCore
B0CR16N42C,VitalCore liposomale vitamine c liquid sachet,Tamahra,Srikara,2025-07-08,12:00,0.0,0.0,0.0,1.9,VitalCore
B0CR16N42C,VitalCore liposomale vitamine c liquid sachet,Tamahra,Srikara,2025-07-08,16:00,0.0,0.0,0.0,1.9,VitalCore
